id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7476714,2010-01-01 10:38:00,882,1079,$49.12,Swipe Transaction,71667,Mount Vernon,OH,43050.0,7538,
7476716,2010-01-01 10:39:00,227,2512,$26.72,Swipe Transaction,3244,Minneapolis,MN,55419.0,5411,
7476718,2010-01-01 10:39:00,1393,3018,$18.66,Swipe Transaction,59397,Pilger,NE,68768.0,5812,
7476719,2010-01-01 10:39:00,1479,1139,$80.00,Swipe Transaction,27092,Atlanta,GA,30310.0,4829,
7476720,2010-01-01 10:39:00,1535,187,$-90.00,Swipe Transaction,43293,Lucasville,OH,45648.0,5499,
7476721,2010-01-01 10:39:00,1735,3700,$5.39,Swipe Transaction,50783,Vero Beach,FL,32967.0,5411,
7476722,2010-01-01 10:39:00,1741,3025,$-88.00,Swipe Transaction,59935,Tucson,AZ,85711.0,5499,
7476723,2010-01-01 10:40:00,46,2925,$10.92,Swipe Transaction,46284,Kew Gardens,NY,11415.0,5411,
7476725,2010-01-01 10:40:00,549,2588,$327.53,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,
7476727,2010-01-01 10:40:00,1719,2058,$13.67,Swipe Transaction,11041,Miami,FL,33179.0,5813,
7476728,2010-01-01 10:40:00,1741,3025,$88.00,Swipe Transaction,59935,Tucson,AZ,85711.0,5499,
7476729,2010-01-01 10:40:00,1908,5945,$139.17,Swipe Transaction,12467,Knoxville,TN,37931.0,5300,
7476730,2010-01-01 10:40:00,1942,246,$5.77,Swipe Transaction,78624,New York,NY,10003.0,5411,
7476732,2010-01-01 10:42:00,561,4575,$7.76,Swipe Transaction,87071,Burlington,IA,52601.0,4121,
7476733,2010-01-01 10:42:00,1190,5358,$11.14,Swipe Transaction,41260,Summerville,SC,29485.0,5541,
7476734,2010-01-01 10:42:00,1638,4956,$9.82,Swipe Transaction,61195,Lakeville,MN,55044.0,5541,
7476735,2010-01-01 10:43:00,470,3733,$40.00,Swipe Transaction,27092,Muldrow,OK,74948.0,4829,
7476737,2010-01-01 10:43:00,801,3366,$171.97,Swipe Transaction,52923,Lubbock,TX,79410.0,3504,
7476736,2010-01-01 10:43:00,801,3366,$-218.00,Swipe Transaction,52923,Lubbock,TX,79410.0,3504,
7476738,2010-01-01 10:43:00,928,4528,$7.87,Swipe Transaction,22204,Houston,TX,77081.0,5541,
7476739,2010-01-01 10:43:00,1546,245,$13.08,Swipe Transaction,12328,Pittsfield,NH,3263.0,5812,
7476740,2010-01-01 10:43:00,1712,3711,$11.78,Swipe Transaction,35451,Dallas,TX,75248.0,5812,
7476741,2010-01-01 10:44:00,154,159,$123.98,Swipe Transaction,1077,Fayetteville,NC,28312.0,7995,
7476742,2010-01-01 10:44:00,291,3221,$42.75,Swipe Transaction,86616,Rock Spring,GA,30739.0,4814,
7476743,2010-01-01 10:44:00,628,2579,$27.55,Swipe Transaction,28395,Newtown Square,PA,19073.0,5541,
7476744,2010-01-01 10:44:00,630,2059,$60.00,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,
7476745,2010-01-01 10:44:00,641,5151,$13.41,Swipe Transaction,41943,Columbus,OH,43228.0,5813,
7476746,2010-01-01 10:44:00,744,4158,$0.31,Online Transaction,39021,ONLINE,,,4784,
7476747,2010-01-01 10:44:00,872,4132,$8.52,Swipe Transaction,25887,Maywood,IL,60153.0,5814,
7476748,2010-01-01 10:44:00,1054,202,$57.85,Swipe Transaction,84793,Gresham,OR,97080.0,5655,
7476749,2010-01-01 10:44:00,1376,2182,$43.44,Online Transaction,18563,ONLINE,,,4121,
7476751,2010-01-01 10:45:00,538,2396,$-94.00,Swipe Transaction,26810,Winterville,NC,28590.0,5541,
7476750,2010-01-01 10:45:00,538,2396,$94.00,Swipe Transaction,26810,Winterville,NC,28590.0,5541,
7476752,2010-01-01 10:45:00,637,3745,$32.56,Online Transaction,39021,ONLINE,,,4784,
7476753,2010-01-01 10:45:00,885,5086,$0.28,Swipe Transaction,14528,Crane,MO,65633.0,5499,
7476754,2010-01-01 10:45:00,1385,4955,$8.03,Swipe Transaction,43293,Minneapolis,MN,55419.0,5499,
7476755,2010-01-01 10:45:00,1958,3843,$1.57,Swipe Transaction,14528,Fayetteville,NC,28306.0,5499,
7476756,2010-01-01 10:46:00,430,3433,$10.13,Swipe Transaction,88646,Crown Point,IN,46307.0,5812,
7476758,2010-01-01 10:46:00,757,5458,$10.85,Swipe Transaction,35451,Brooklyn,NY,11236.0,5812,
7476759,2010-01-01 10:46:00,810,4309,$44.93,Swipe Transaction,46951,Springfield,KY,40069.0,7538,
7476760,2010-01-01 10:46:00,1324,4959,$15.23,Swipe Transaction,18831,Sarasota,FL,34232.0,5411,
7476761,2010-01-01 10:46:00,1564,5925,$14.69,Swipe Transaction,50783,Amarillo,TX,79110.0,5411,
7476762,2010-01-01 10:46:00,1776,4938,$59.72,Online Transaction,39021,ONLINE,,,4784,
7476763,2010-01-01 10:47:00,421,2177,$9.07,Swipe Transaction,61850,Cedar Rapids,IA,52405.0,5812,
7476764,2010-01-01 10:47:00,1508,1108,$0.74,Swipe Transaction,35451,Bedford,IN,47421.0,5812,
7476765,2010-01-01 10:47:00,1936,5551,$46.58,Swipe Transaction,65109,Richmond,VT,5477.0,5193,
7476766,2010-01-01 10:48:00,1027,5543,$70.40,Swipe Transaction,50783,Olathe,KS,66062.0,5411,
7476767,2010-01-01 10:48:00,1259,2006,$6.60,Swipe Transaction,48038,Wilton,CT,6897.0,5812,
7476768,2010-01-01 10:48:00,1403,5976,$35.16,Swipe Transaction,75227,Beaverdam,VA,23015.0,4121,
7476769,2010-01-01 10:48:00,1526,4722,$12.48,Swipe Transaction,3471,Burney,CA,96013.0,5411,
7476770,2010-01-01 10:49:00,126,2191,$4.41,Swipe Transaction,54366,Little Rock,AR,72209.0,5812,
7476771,2010-01-01 10:49:00,1193,5962,$13.27,Swipe Transaction,64908,Poughkeepsie,NY,12603.0,5812,
7476772,2010-01-01 10:49:00,1369,5792,$1.35,Swipe Transaction,75781,Edinburgh,IN,46124.0,5411,
7476775,2010-01-01 10:50:00,408,4960,$10.48,Swipe Transaction,96049,Birchwood,WI,54817.0,5541,
7476776,2010-01-01 10:50:00,814,4536,$4.27,Swipe Transaction,83229,Palm Bay,FL,32907.0,5411,
7476779,2010-01-01 10:51:00,291,169,$45.67,Online Transaction,39021,ONLINE,,,4784,
7476780,2010-01-01 10:51:00,538,2396,$52.07,Swipe Transaction,26810,Winterville,NC,28590.0,5541,
7476781,2010-01-01 10:51:00,1535,187,$90.00,Swipe Transaction,43293,Lucasville,OH,45648.0,5499,
7476782,2010-01-01 10:52:00,112,1134,$17.15,Swipe Transaction,50783,Atlanta,GA,30327.0,5411,
7476785,2010-01-01 10:52:00,1976,1171,$8.78,Swipe Transaction,41260,Hampstead,MD,21074.0,5541,
7476786,2010-01-01 10:53:00,652,4293,$2.38,Swipe Transaction,63619,East Hartford,CT,6108.0,5812,
7476787,2010-01-01 10:53:00,1104,5766,$13.90,Swipe Transaction,88646,Pompano Beach,FL,33060.0,5812,
7476788,2010-01-01 10:53:00,1575,2112,$11.43,Swipe Transaction,35451,Sarasota,FL,34231.0,5812,
7476789,2010-01-01 10:54:00,282,3290,$8.60,Swipe Transaction,60569,San Antonio,TX,78227.0,5300,
7476790,2010-01-01 10:54:00,1198,2804,$2.69,Swipe Transaction,2177,Georgetown,TX,78633.0,5411,
7476792,2010-01-01 10:55:00,140,152,$17.54,Online Transaction,16798,ONLINE,,,4121,
7476794,2010-01-01 10:55:00,872,4132,$3.42,Swipe Transaction,86438,Maywood,IL,60153.0,5499,
7476795,2010-01-01 10:55:00,940,2224,$26.23,Swipe Transaction,99449,Pembroke Pines,FL,33028.0,5211,
7476796,2010-01-01 10:55:00,1515,5557,$68.36,Online Transaction,70129,ONLINE,,,7801,
7476797,2010-01-01 10:55:00,1516,1002,$23.84,Swipe Transaction,49239,Milpitas,CA,95035.0,5813,
7476798,2010-01-01 10:55:00,1758,3440,$14.12,Swipe Transaction,61195,Atlanta,GA,30336.0,5541,
7476799,2010-01-01 10:56:00,729,226,$1.26,Swipe Transaction,61195,Frankfort,IN,46041.0,5541,
7476800,2010-01-01 10:56:00,1535,187,$20.52,Swipe Transaction,43293,Lucasville,OH,45648.0,5499,
7476801,2010-01-01 10:57:00,40,2011,$60.68,Swipe Transaction,20561,Chillicothe,OH,45601.0,5912,
7476802,2010-01-01 10:57:00,64,5429,$64.72,Online Transaction,89949,ONLINE,,,7996,
7476803,2010-01-01 10:57:00,90,2991,$53.16,Swipe Transaction,52562,Cocoa,FL,32926.0,4900,
7476804,2010-01-01 10:57:00,301,3742,$7.30,Online Transaction,39021,ONLINE,,,4784,
7476805,2010-01-01 10:57:00,940,2224,$10.61,Swipe Transaction,36949,Pembroke Pines,FL,33028.0,5411,
7476806,2010-01-01 10:57:00,1204,210,$17.30,Swipe Transaction,77403,Marshfield,MA,2050.0,5411,
7476807,2010-01-01 10:57:00,1488,1098,$10.44,Swipe Transaction,68705,Eastlake,OH,44095.0,5411,
7476809,2010-01-01 10:58:00,178,4261,$6.30,Swipe Transaction,49789,Blue Springs,MO,64015.0,5541,
7476811,2010-01-01 10:58:00,801,3261,$16.26,Swipe Transaction,25065,Lamesa,TX,79331.0,5812,
7476812,2010-01-01 10:58:00,1313,4183,$3.37,Swipe Transaction,5248,Wexford,PA,15090.0,5499,
7476813,2010-01-01 10:58:00,1591,2056,$4.95,Swipe Transaction,35451,Omaha,NE,68108.0,5812,
7476814,2010-01-01 10:58:00,1618,3031,$11.12,Swipe Transaction,78649,Mount Vernon,NY,10552.0,5411,
7476815,2010-01-01 10:58:00,1966,4087,$37.14,Swipe Transaction,32175,Harrison,AR,72601.0,7538,
7476816,2010-01-01 10:59:00,96,5175,$171.17,Swipe Transaction,81591,Yorba Linda,CA,92886.0,5300,
7476818,2010-01-01 10:59:00,1006,4723,$100.00,Swipe Transaction,27092,La Porte,IN,46350.0,4829,
7476820,2010-01-01 11:00:00,779,3299,$16.47,Swipe Transaction,44578,Lewisville,TX,75077.0,5812,
7476821,2010-01-01 11:00:00,1885,4694,$40.89,Swipe Transaction,29974,Winder,GA,30680.0,7538,
7476822,2010-01-01 11:01:00,556,2,$10.64,Swipe Transaction,61195,Barberton,OH,44203.0,5541,
7476823,2010-01-01 11:01:00,658,199,$11.78,Swipe Transaction,78605,Orlando,FL,32803.0,5814,
7476824,2010-01-01 11:01:00,757,4175,$7.83,Swipe Transaction,35451,Brooklyn,NY,11236.0,5812,
7476825,2010-01-01 11:01:00,996,4661,$16.22,Swipe Transaction,46284,Hollywood,FL,33024.0,5411,
7476826,2010-01-01 11:01:00,1448,4685,$9.94,Swipe Transaction,36399,Inman,SC,29349.0,5812,
7476827,2010-01-01 11:01:00,1983,3399,$42.22,Online Transaction,81759,ONLINE,,,7349,
7476829,2010-01-01 11:02:00,1817,2530,$13.74,Swipe Transaction,19558,Pearland,TX,77584.0,5411,
7476831,2010-01-01 11:03:00,1370,170,$11.43,Swipe Transaction,57885,Elk Grove,CA,95624.0,5411,
7476832,2010-01-01 11:03:00,1789,5130,$4.67,Swipe Transaction,50783,Odon,IN,47562.0,5411,
7476833,2010-01-01 11:04:00,252,3788,$62.74,Swipe Transaction,31893,Sandusky,OH,44870.0,5311,
7476834,2010-01-01 11:04:00,598,2040,$13.22,Swipe Transaction,2998,Gorham,NH,3581.0,5812,
7476835,2010-01-01 11:04:00,948,3376,$12.59,Swipe Transaction,78454,North Palm Beach,FL,33408.0,5812,
7476836,2010-01-01 11:04:00,1488,1098,$14.96,Swipe Transaction,38806,Eastlake,OH,44095.0,5812,
7476837,2010-01-01 11:05:00,110,4103,$271.22,Swipe Transaction,99885,Austin,TX,78728.0,5932,
7476839,2010-01-01 11:05:00,354,1168,$14.24,Swipe Transaction,35451,Colorado Springs,CO,80920.0,5812,
7476840,2010-01-01 11:05:00,371,5495,$14.62,Swipe Transaction,3847,Richmond,VA,23226.0,5411,
7476841,2010-01-01 11:05:00,973,3833,$13.78,Swipe Transaction,98374,Crenshaw,MS,38621.0,5411,
7476842,2010-01-01 11:05:00,1169,5763,$33.54,Swipe Transaction,89707,Round Rock,TX,78665.0,4121,
7476843,2010-01-01 11:05:00,1195,3020,$16.53,Swipe Transaction,75936,Brownstown,IN,47220.0,5814,
7476844,2010-01-01 11:05:00,1623,5142,$8.09,Swipe Transaction,49789,Dayton,KY,41074.0,5541,
7476845,2010-01-01 11:05:00,1750,3714,$12.15,Swipe Transaction,17493,La Grange,IL,60525.0,5812,
7476846,2010-01-01 11:05:00,1818,3418,$35.50,Online Transaction,18563,ONLINE,,,4121,
7476847,2010-01-01 11:06:00,1500,4729,$129.58,Online Transaction,726,ONLINE,,,4900,
7476848,2010-01-01 11:06:00,1591,2043,$17.10,Online Transaction,88998,ONLINE,,,4784,
7476849,2010-01-01 11:07:00,1019,2602,$10.72,Swipe Transaction,62913,Baldwin Park,CA,91706.0,5812,
7476850,2010-01-01 11:07:00,1129,5492,$22.33,Swipe Transaction,61738,Fresno,CA,93722.0,5094,
7476852,2010-01-01 11:07:00,1877,5449,$142.56,Swipe Transaction,60569,Seattle,WA,98198.0,5300,
7476853,2010-01-01 11:08:00,696,3870,$236.06,Swipe Transaction,69956,New Braunfels,TX,78132.0,5310,
7476854,2010-01-01 11:08:00,1508,3279,$0.55,Swipe Transaction,86862,Bloomington,IN,47403.0,5411,
7476855,2010-01-01 11:08:00,1519,4210,$11.14,Swipe Transaction,1099,Laurel,MT,59044.0,5812,
7476857,2010-01-01 11:10:00,81,2962,$13.48,Swipe Transaction,50783,Bulverde,TX,78163.0,5411,
7476859,2010-01-01 11:10:00,1786,5462,$13.51,Swipe Transaction,50867,Louisville,OH,44641.0,5541,
7476860,2010-01-01 11:11:00,28,2568,$20.00,Swipe Transaction,61195,Woodbridge,VA,22191.0,5541,
7476861,2010-01-01 11:11:00,154,159,$80.00,Swipe Transaction,27092,Newton Grove,NC,28366.0,4829,
7476862,2010-01-01 11:11:00,379,2019,$2.82,Swipe Transaction,59935,Mobile,AL,36695.0,5499,
7476863,2010-01-01 11:11:00,470,5097,$80.00,Swipe Transaction,27092,Muldrow,OK,74948.0,4829,
7476864,2010-01-01 11:11:00,515,5487,$2.13,Swipe Transaction,91264,Longview,TX,75604.0,5814,
7476865,2010-01-01 11:11:00,598,32,$20.28,Online Transaction,16798,ONLINE,,,4121,
7476866,2010-01-01 11:11:00,641,5151,$100.00,Swipe Transaction,27092,Upper Sandusky,OH,43351.0,4829,
7476867,2010-01-01 11:11:00,1121,5817,$9.74,Swipe Transaction,98374,Charleston,SC,29492.0,5411,
7476868,2010-01-01 11:12:00,1204,210,$18.56,Swipe Transaction,35451,Norwell,MA,2061.0,5812,
7476869,2010-01-01 11:12:00,1512,5049,$14.60,Swipe Transaction,61195,Indianapolis,IN,46236.0,5541,
7476870,2010-01-01 11:12:00,1834,1119,$8.73,Swipe Transaction,20561,Lubbock,TX,79413.0,5912,
7476871,2010-01-01 11:13:00,1201,16,$22.09,Swipe Transaction,83271,Chelmsford,MA,1824.0,4214,
7476872,2010-01-01 11:13:00,1397,2957,$14.53,Swipe Transaction,78605,Pryor,OK,74361.0,5814,
7476873,2010-01-01 11:13:00,1551,2988,$22.07,Swipe Transaction,51329,Lincoln,IL,62656.0,5813,
7476874,2010-01-01 11:14:00,115,4590,$17.02,Swipe Transaction,81650,Cambridge,WI,53523.0,5411,
7476876,2010-01-01 11:14:00,712,5506,$16.53,Swipe Transaction,75781,Chula Vista,CA,91910.0,5411,
7476878,2010-01-01 11:14:00,1500,5034,$130.85,Online Transaction,726,ONLINE,,,4900,Insufficient Balance
7476879,2010-01-01 11:15:00,810,2149,$80.00,Swipe Transaction,27092,Louisville,KY,40213.0,4829,
7476881,2010-01-01 11:16:00,13,2941,$6.53,Swipe Transaction,92542,Fort Knox,KY,40121.0,5813,
7476882,2010-01-01 11:16:00,146,2470,$24.22,Swipe Transaction,92309,Batavia,IL,60510.0,5211,
7476883,2010-01-01 11:16:00,154,159,$102.68,Swipe Transaction,31883,Atlantic City,NJ,8401.0,7995,
7476884,2010-01-01 11:16:00,1313,4183,$2.39,Swipe Transaction,75936,Tarentum,PA,15084.0,5814,
7476885,2010-01-01 11:16:00,1463,5499,$1.19,Swipe Transaction,14528,Kerhonkson,NY,12446.0,5499,
7476886,2010-01-01 11:16:00,1488,1098,$1.77,Swipe Transaction,86438,Eastlake,OH,44095.0,5499,
7476887,2010-01-01 11:16:00,1500,5180,$90.75,Swipe Transaction,21530,Elk Grove,CA,95624.0,7995,
7476888,2010-01-01 11:16:00,1576,2480,$7.35,Swipe Transaction,37899,Manorville,NY,11949.0,5813,
7476889,2010-01-01 11:16:00,1769,43,$74.28,Swipe Transaction,24427,Sewell,NJ,8080.0,4131,
7476891,2010-01-01 11:16:00,1936,5551,$25.92,Online Transaction,18563,ONLINE,,,4121,
7476892,2010-01-01 11:17:00,128,5048,$47.03,Swipe Transaction,25201,Houston,TX,77061.0,5310,
7476893,2010-01-01 11:17:00,148,2144,$18.23,Swipe Transaction,80124,Bristol,NH,3222.0,5812,
7476894,2010-01-01 11:17:00,285,3442,$7.85,Swipe Transaction,75936,Watsonville,CA,95076.0,5814,
7476896,2010-01-01 11:17:00,667,5063,$20.47,Swipe Transaction,35451,Durham,NC,27713.0,5812,
7476897,2010-01-01 11:17:00,872,4132,$14.13,Swipe Transaction,78941,Maywood,IL,60153.0,5411,
7476898,2010-01-01 11:17:00,1129,5492,$23.42,Swipe Transaction,61738,Fresno,CA,93722.0,5094,Bad PIN
7476899,2010-01-01 11:17:00,1435,4294,$41.13,Online Transaction,39021,ONLINE,,,4784,
7476900,2010-01-01 11:17:00,1759,2893,$18.03,Swipe Transaction,73081,Oceanside,CA,92057.0,5300,
7476901,2010-01-01 11:18:00,699,3875,$13.06,Swipe Transaction,75781,Cedar Rapids,IA,52403.0,5411,
7476902,2010-01-01 11:18:00,1256,236,$27.93,Swipe Transaction,95355,Stratford,CT,6614.0,5411,
7476903,2010-01-01 11:18:00,1640,4967,$40.65,Swipe Transaction,32175,Adrian,MI,49221.0,7538,
7476905,2010-01-01 11:19:00,227,2512,$12.74,Swipe Transaction,25887,Minneapolis,MN,55419.0,5814,
7476906,2010-01-01 11:19:00,321,5755,$4.00,Swipe Transaction,61195,Merrill,WI,54452.0,5541,
7476907,2010-01-01 11:19:00,1432,4958,$25.41,Online Transaction,39021,ONLINE,,,4784,
7476908,2010-01-01 11:19:00,1528,4315,$10.29,Swipe Transaction,87625,Minden,LA,71055.0,5812,
7476910,2010-01-01 11:19:00,1769,43,$9.10,Swipe Transaction,71667,Manahawkin,NJ,8050.0,7538,
7476911,2010-01-01 11:19:00,1979,2548,$10.37,Swipe Transaction,10213,Boca Raton,FL,33486.0,5411,
7476912,2010-01-01 11:20:00,46,3732,$18.04,Swipe Transaction,88646,Ozone Park,NY,11417.0,5812,
7476913,2010-01-01 11:20:00,924,2210,$2.90,Swipe Transaction,80135,Lapel,IN,46051.0,5921,
7476914,2010-01-01 11:20:00,1194,4614,$26.27,Swipe Transaction,20561,Chattanooga,TN,37416.0,5912,
7476916,2010-01-01 11:21:00,386,3673,$15.34,Swipe Transaction,5499,Worcester,MA,1602.0,4121,
7476917,2010-01-01 11:21:00,987,5090,$9.18,Swipe Transaction,83229,Gaithersburg,MD,20879.0,5411,
7476918,2010-01-01 11:21:00,1515,5557,$63.55,Swipe Transaction,31883,Atlantic City,NJ,8401.0,7995,
7476919,2010-01-01 11:21:00,1686,2617,$16.05,Swipe Transaction,25717,Louisville,CO,80027.0,5812,
7476920,2010-01-01 11:21:00,1776,4938,$10.61,Swipe Transaction,79664,Nashport,OH,43830.0,5814,
7476921,2010-01-01 11:22:00,39,2413,$69.14,Swipe Transaction,60569,Plantsville,CT,6479.0,5300,
7476922,2010-01-01 11:22:00,213,2136,$10.78,Swipe Transaction,98648,Garland,TX,75044.0,5814,
7476923,2010-01-01 11:22:00,291,169,$10.23,Swipe Transaction,47090,Dalton,GA,30720.0,5812,
7476924,2010-01-01 11:22:00,646,2093,$10.13,Swipe Transaction,61195,Altoona,PA,16601.0,5541,
7476925,2010-01-01 11:22:00,652,2502,$1.57,Swipe Transaction,14528,Wethersfield,CT,6109.0,5499,
7476926,2010-01-01 11:22:00,1147,2042,$37.43,Swipe Transaction,75936,Houston,TX,77053.0,5814,
7476927,2010-01-01 11:22:00,1247,2065,$68.73,Swipe Transaction,82981,Bakersfield,CA,93308.0,5912,
7476928,2010-01-01 11:22:00,1443,4730,$13.64,Swipe Transaction,59288,Waianae,HI,96792.0,5912,
7476930,2010-01-01 11:23:00,1123,3010,$3.48,Swipe Transaction,75936,Laurinburg,NC,28352.0,5814,
7476931,2010-01-01 11:23:00,1699,2204,$11.73,Swipe Transaction,57758,San Jose,CA,95134.0,4121,
7476932,2010-01-01 11:23:00,1903,2973,$125.09,Swipe Transaction,46259,Seattle,WA,98117.0,7538,
7476933,2010-01-01 11:24:00,467,4278,$8.12,Swipe Transaction,58989,Chattanooga,TN,37415.0,5411,
7476934,2010-01-01 11:25:00,98,4143,$2.07,Swipe Transaction,75781,Seymour,IL,61875.0,5411,
7476935,2010-01-01 11:25:00,1069,5167,$62.58,Swipe Transaction,60569,Salisbury,NC,28146.0,5300,
7476936,2010-01-01 11:25:00,1114,4246,$18.18,Swipe Transaction,92883,Bloomfield,IN,47424.0,5812,
7476937,2010-01-01 11:25:00,1362,2145,$19.19,Swipe Transaction,61195,Lothian,MD,20711.0,5541,
7476938,2010-01-01 11:26:00,217,174,$9.02,Swipe Transaction,79927,Summit Argo,IL,60501.0,5912,
7476939,2010-01-01 11:26:00,575,4271,$76.41,Online Transaction,4802,ONLINE,,,4899,
7476940,2010-01-01 11:26:00,940,2224,$9.09,Swipe Transaction,75781,Pembroke Pines,FL,33028.0,5411,
7476941,2010-01-01 11:26:00,1063,2015,$11.25,Swipe Transaction,96049,Rochelle,IL,61068.0,5541,
7476942,2010-01-01 11:26:00,1066,1126,$120.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
7476943,2010-01-01 11:26:00,1370,4957,$44.75,Swipe Transaction,11559,Elk Grove,CA,95624.0,5813,
7476944,2010-01-01 11:26:00,1926,1160,$8.62,Swipe Transaction,75936,Sanford,FL,32773.0,5814,
7476945,2010-01-01 11:27:00,744,4158,$6.87,Swipe Transaction,88526,Miami,FL,33196.0,5812,
7476947,2010-01-01 11:27:00,1797,1127,$5.10,Swipe Transaction,26810,Kailua,HI,96734.0,5541,
7476948,2010-01-01 11:28:00,285,2156,$21.98,Swipe Transaction,17707,Watsonville,CA,95076.0,7538,
7476950,2010-01-01 11:28:00,641,14,$9.75,Swipe Transaction,41943,Columbus,OH,43228.0,5813,
7476952,2010-01-01 11:28:00,912,4197,$8.52,Swipe Transaction,61195,Miami,FL,33186.0,5541,
7476953,2010-01-01 11:28:00,1424,4710,$100.00,Swipe Transaction,27092,Lake Havasu City,AZ,86405.0,4829,
7476955,2010-01-01 11:29:00,1193,4533,$10.97,Swipe Transaction,91128,Callicoon,NY,12723.0,5411,
7476956,2010-01-01 11:29:00,1202,2885,$24.92,Swipe Transaction,31893,Cicero,IL,60804.0,5311,
7476957,2010-01-01 11:29:00,1818,3418,$70.07,Swipe Transaction,18215,Portsmouth,VA,23707.0,5719,
7476958,2010-01-01 11:30:00,368,5566,$31.81,Online Transaction,50404,ONLINE,,,4784,
7476959,2010-01-01 11:30:00,379,3881,$3.38,Swipe Transaction,22204,Mobile,AL,36693.0,5541,
7476960,2010-01-01 11:30:00,1600,4251,$18.75,Swipe Transaction,75781,Maple Valley,WA,98038.0,5411,
7476961,2010-01-01 11:30:00,1666,993,$9.83,Swipe Transaction,98968,Rincon,GA,31326.0,5411,
7476963,2010-01-01 11:31:00,619,4519,$11.63,Swipe Transaction,94597,Rochester,MN,55901.0,5411,
7476964,2010-01-01 11:31:00,1644,3001,$66.97,Swipe Transaction,47993,Lancaster,SC,29720.0,7922,
7476965,2010-01-01 11:32:00,208,4980,$104.77,Swipe Transaction,43293,Bothell,WA,98021.0,5499,
7476966,2010-01-01 11:32:00,909,3719,$11.18,Swipe Transaction,44578,Olympia,WA,98516.0,5812,
7476967,2010-01-01 11:33:00,145,5521,$1.68,Swipe Transaction,48919,Unicoi,TN,37692.0,5311,
7476968,2010-01-01 11:33:00,369,2443,$226.05,Online Transaction,75393,ONLINE,,,7996,
7476969,2010-01-01 11:33:00,371,5495,$19.28,Swipe Transaction,98374,Richmond,VA,23226.0,5411,
7476970,2010-01-01 11:33:00,488,5413,$149.61,Swipe Transaction,81833,Hebbronville,TX,78361.0,5912,
7476971,2010-01-01 11:33:00,566,5577,$13.83,Swipe Transaction,22204,Manning,SC,29102.0,5541,
7476973,2010-01-01 11:33:00,957,5042,$20.81,Swipe Transaction,22204,Germantown,MD,20874.0,5541,
7476974,2010-01-01 11:33:00,1138,2122,$47.06,Online Transaction,39021,ONLINE,,,4784,
7476975,2010-01-01 11:33:00,1144,4172,$26.01,Swipe Transaction,36934,Houston,TX,77086.0,7538,
7476976,2010-01-01 11:33:00,1345,4208,$17.27,Swipe Transaction,50783,Jarreau,LA,70749.0,5411,
7476977,2010-01-01 11:33:00,1379,2604,$16.14,Swipe Transaction,71774,Clinton Township,MI,48036.0,5921,
7476978,2010-01-01 11:33:00,1937,3,$67.00,Swipe Transaction,32175,Saint Peters,MO,63376.0,7538,
7476981,2010-01-01 11:34:00,1198,2804,$3.34,Swipe Transaction,22204,Hutto,TX,78634.0,5541,
7476982,2010-01-01 11:34:00,1299,3913,$65.12,Swipe Transaction,93245,Hope,IN,47246.0,5661,
